param_name,idx,fisher_diagonal,activation_count,value,min_value,max_value,status
BISHOP_PST_EG[7],339,1.209938e-10,1434,-3.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[1],205,1.217189e-10,1140,-9.0,-200.0,200.0,STARVED
BISHOP_PST_EG[6],338,1.242578e-10,1280,18.0,-200.0,200.0,STARVED
BISHOP_PST_MG[13],281,1.281218e-10,4038,9.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[49],189,1.298976e-10,2797,-1.0,-200.0,200.0,STARVED
QUEEN_PST_EG[7],595,1.313955e-10,3538,92.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[55],259,1.315373e-10,3509,-23.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[11],151,1.324219e-10,4230,52.0,-200.0,200.0,STARVED
QUEEN_PST_EG[40],628,1.341119e-10,4355,47.0,-200.0,200.0,STARVED
QUEEN_PST_EG[39],627,1.343860e-10,3597,83.0,-200.0,200.0,STARVED
QUEEN_PST_MG[7],531,1.344315e-10,3566,49.0,-200.0,200.0,STARVED
QUEEN_PST_MG[2],526,1.346197e-10,3815,-18.0,-200.0,200.0,STARVED
KING_PST_MG[36],688,1.346608e-10,19602,-91.0,-200.0,200.0,STARVED
ROOK_PST_MG[4],400,1.352462e-10,7715,20.0,-200.0,200.0,STARVED
QUEEN_PST_EG[30],618,1.381528e-10,3275,113.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[8],148,1.388823e-10,2520,-55.0,-200.0,200.0,STARVED
QUEEN_PST_EG[23],611,1.429071e-10,2913,60.0,-200.0,200.0,STARVED
QUEEN_PST_EG[12],600,1.430313e-10,2727,145.0,-200.0,200.0,STARVED
QUEEN_PST_EG[21],609,1.432257e-10,2805,68.0,-200.0,200.0,STARVED
ROOK_PST_MG[22],418,1.441032e-10,6854,80.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[48],252,1.458313e-10,2396,-9.0,-200.0,200.0,STARVED
KING_PST_MG[41],693,1.488389e-10,10340,-7.0,-200.0,200.0,STARVED
PAWN_PST_MG[9],21,1.498263e-10,6466,78.0,-200.0,200.0,STARVED
